recordID,scientificName,acceptedName,commonName,regionGroup,primaryMicroregion,secondaryMicroregions,fineHabitatTags,fineHabitatSummary,nativeHabitat,soilDescription,moistureWaterLight,wetlandStatusSummary,confidence,reviewNeeded,publicStatus,publicationNote,lbjProfileURL,usdaPlantsURL,fnaSearchURL,fnaDirectCandidateURL,wetlandPlantListURL,nrcsWebSoilSurveyURL,nrcsEDITURL,epaEcoregionsURL,tpwdEMSURL,sourceUseNote,datasetVersion,lastUpdated,onlineSlug
252,Cotinus obovatus,Cotinus obovatus,"American Smoke Tree, Texas Smoke Tree, Wild Smoke Tree, Smoke Tree, Smokebush, Chittamwood",Upland prairie and open grassland systems,Shallow Upland Prairie,,dry upland prairie slope,dry upland prairie slope,Hillsides; limestone outcrops; rocky woods,"Rocky, well-drained, limestone soils, whether sand, loam, or clay.","Dry; Low; Sun , Part Shade; High",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=COOB2,https://plants.usda.gov/home/basicSearchResults?searchString=Cotinus+obovatus,https://floranorthamerica.org/Special:Search?search=Cotinus+obovatus,https://floranorthamerica.org/Cotinus_obovatus,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,cotinus-obovatus
253,Diospyros texana,Diospyros texana,"Texas Persimmon, Mexican Persimmon, Black Persimmon, Chapote, Chapote Prieto",Upland prairie and open grassland systems,Shallow Upland Prairie,Karst Outcrops,dry upland prairie slope,dry upland prairie slope,"Rocky, open woodlands, slopes & arroyos","Well-drained, limestone loams, clays, and caliche.","Dry; Low; Sun , Part Shade; High",,Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=DITE3,https://plants.usda.gov/home/basicSearchResults?searchString=Diospyros+texana,https://floranorthamerica.org/Special:Search?search=Diospyros+texana,https://floranorthamerica.org/Diospyros_texana,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,diospyros-texana
254,Diospyros virginiana,Diospyros virginiana,"Common Persimmon, Eastern Persimmon, Possumwood, Date Plum, Winter Plum, Jove's Fruit",Upland prairie and open grassland systems,Shallow Upland Prairie,Upland Woodland,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,Dry woods; old fields; clearings,"Varibable, growing best in moist, rich soil. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous.","Dry , Moist; Medium; Sun , Part Shade","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FAC FAC FAC FAC FAC FAC FACU | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=DIVI5,https://plants.usda.gov/home/basicSearchResults?searchString=Diospyros+virginiana,https://floranorthamerica.org/Special:Search?search=Diospyros+virginiana,https://floranorthamerica.org/Diospyros_virginiana,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,diospyros-virginiana
255,Ehretia anacua,Ehretia anacua,"Anacua, Sugarberry Anacua, Anaqua, Anacahuita, Knockaway, Knackaway, Sandpaper Tree, Manzanita, Manzanillo, Tlalahuacate",Upland prairie and open grassland systems,Shallow Upland Prairie,Ecotone / Edge Thicket,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Thickets, Open woodlands, Chaparral & brush country, Fence rows","Well-drained, alkaline soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay.","Dry; Low; Sun , Part Shade",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=EHAN,https://plants.usda.gov/home/basicSearchResults?searchString=Ehretia+anacua,https://floranorthamerica.org/Special:Search?search=Ehretia+anacua,https://floranorthamerica.org/Ehretia_anacua,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,ehretia-anacua
256,Fraxinus albicans,Fraxinus albicans,"Texas Ash, Mountain Ash",Woodland and karst upland systems,Karst Outcrops,Shallow Upland Prairie,"limestone ledge, cliff, or bluff","limestone ledge, cliff, or bluff",Canyon bluffs; rocky slopes in open woods; along lakes.,"Rocky soils; often of . Limestone-based, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Caliche type.",Dry; Low; Part Shade,,Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=FRAL3,https://plants.usda.gov/home/basicSearchResults?searchString=Fraxinus+albicans,https://floranorthamerica.org/Special:Search?search=Fraxinus+albicans,https://floranorthamerica.org/Fraxinus_albicans,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,fraxinus-albicans
257,Fraxinus pennsylvanica,Fraxinus pennsylvanica,Green Ash Tree / Water Ash,Riparian and floodplain systems,Riparian Banks,Aquatic / Spring Runs; Deep Clay Prairie; Upland Woodland,stream/river bank; marsh/swamp/wetland; ravine/canyon/depression; woodland/wood edge; disturbed/roadside/ditch; moist mesic,stream banks/swamps/ditches/ravines/depressions,"Open woodlands, Stream, river banks, Swamps, Ditches, Ravines, Depressions","Moist, fertile, sandy to loamy soils. Acid-based, Sandy Limestone-based, Sandy Loam, Medium Loam, Clay Loam Clay","Dry , Moist , Wet; Medium; Sun , Part Shade , Shade; High; High","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FACW FACW FACW FAC FACW FACW FAC | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=FRPE,https://plants.usda.gov/home/basicSearchResults?searchString=Fraxinus+pennsylvanica,https://floranorthamerica.org/Special:Search?search=Fraxinus+pennsylvanica,https://floranorthamerica.org/Fraxinus_pennsylvanica,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,fraxinus-pennsylvanica
258,Gleditsia triacanthos,Gleditsia triacanthos,"Honey Locust, Common Honey Locust, Thorny Common Honey Locust, Honey Shucks Locust, Sweet Locust, Thorny Locust, Honey Shucks, Sweet Bean Tree",Riparian and floodplain systems,Riparian Banks,Upland Woodland; Deep Clay Prairie; Ecotone / Edge Thicket; Shallow Upland Prairie,stream/river bank; floodplain/bottomland; deep clay/swale; woodland/wood edge; moist mesic,moist woods/bottomlands/stream banks plus drier uplands,"Moist woods; bottomlands; stream banks; drier, upland sites","Moist, deep, well-drained soil. Medium Loam, Clay Loam, Clay",Moist; Medium; Part Shade; Medium; High,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FAC FAC FAC FACU FACU FAC FAC | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=GLTR,https://plants.usda.gov/home/basicSearchResults?searchString=Gleditsia+triacanthos,https://floranorthamerica.org/Special:Search?search=Gleditsia+triacanthos,https://floranorthamerica.org/Gleditsia_triacanthos,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,gleditsia-triacanthos
259,Juglans microcarpa,Juglans microcarpa,"Littleleaf Walnut, Little walnut",Woodland and karst upland systems,Karst Outcrops,Shallow Upland Prairie,rocky calcareous limestone outcrop,rocky calcareous limestone outcrop,"Dry, rocky ravines, hillsides & stream banks","Rocky soils. Limestone-based, Sandy Loam, Medium Loam, Clay Loam, Clay, Rocky",Dry; Medium; Part Shade; Low,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FAC FAC FAC FAC FAC | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=JUMI,https://plants.usda.gov/home/basicSearchResults?searchString=Juglans+microcarpa,https://floranorthamerica.org/Special:Search?search=Juglans+microcarpa,https://floranorthamerica.org/Juglans_microcarpa,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,juglans-microcarpa
260,Juglans nigra,Juglans nigra,Black Walnut,Woodland and karst upland systems,Mesic Canyons & Seeps,Riparian Banks; Upland Woodland; Deep Clay Prairie; Karst Outcrops,floodplain/bottomland; deep clay/swale; woodland/wood edge; moist mesic,rich moist woods/bottomlands,"Rich, moist woods; bottomlands","Moist, rich soils. Sandy Loam, Medium Loam, Clay Loam, Acid-based, Calcareous","Moist; High; Sun , Part Shade; High","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: UPL UPL FACU FACU FACU FACU UPL | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=JUNI,https://plants.usda.gov/home/basicSearchResults?searchString=Juglans+nigra,https://floranorthamerica.org/Special:Search?search=Juglans+nigra,https://floranorthamerica.org/Juglans_nigra,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,juglans-nigra
261,Juniperus ashei,Juniperus ashei,Ashe Juniper,Woodland and karst upland systems,Karst Outcrops,,rocky calcareous limestone outcrop,rocky calcareous limestone outcrop,Canyons; arroyos; limestone outcrops,"Rocky, well-drained soils. Limestone-based, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay",Dry; Low; Part Shade,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=JUAS,https://plants.usda.gov/home/basicSearchResults?searchString=Juniperus+ashei,https://floranorthamerica.org/Special:Search?search=Juniperus+ashei,https://floranorthamerica.org/Juniperus_ashei,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,juniperus-ashei
262,Juniperus virginiana,Juniperus virginiana,"Eastern Red Cedar, Eastern Redcedar, Virginia Juniper, Red Juniper, Pencil Cedar, Carolina Cedar, Red Savin",Upland prairie and open grassland systems,Shallow Upland Prairie,Shallow Upland Prairie,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Fence rows, Woodlands' edge, Opening, Prairie, Plains, Meadows, Pastures, Savannas","Dry, limestone soils (adaptable). Sandy, Sandy Loam, Medium Loam Clay Loam, Clay, Rocky, Limestone-based, Caliche type.","Dry; Low; Sun , Part Shade , Shade; High; High","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FACU FACU FACU UPL FACU FACU FACU | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=JUVI,https://plants.usda.gov/home/basicSearchResults?searchString=Juniperus+virginiana,https://floranorthamerica.org/Special:Search?search=Juniperus+virginiana,https://floranorthamerica.org/Juniperus_virginiana,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,juniperus-virginiana
